review_text,date,category,rating,helpful_votes
Not worth the money. Very disappointed.,2023-12-11,Automotive,1,8
"Great quality, will buy again.",2024-04-23,Home & Garden,1,15
I am very happy with this purchase.,2023-12-21,Home & Garden,1,9
Excellent value for money.,2024-06-28,Toys,2,8
Not worth the money. Very disappointed.,2023-11-24,Home & Garden,4,8
The worst product I have ever bought.,2024-07-27,Books,4,11
Fantastic! Highly recommend.,2024-02-04,Books,4,7
Excellent value for money.,2023-10-13,Automotive,5,12
I am very happy with this purchase.,2023-11-24,Office Supplies,4,5
Fantastic! Highly recommend.,2024-04-18,Office Supplies,4,3
Terrible customer service.,2023-12-31,Electronics,1,18
Excellent value for money.,2024-06-27,Sports,4,6
The worst product I have ever bought.,2023-12-06,Home & Garden,2,0
The item arrived late and was damaged.,2024-03-13,Home & Garden,2,20
This product exceeded my expectations!,2023-12-13,Health & Beauty,5,6
Excellent value for money.,2024-07-22,Office Supplies,3,9
The worst product I have ever bought.,2023-12-03,Health & Beauty,4,12
Fantastic! Highly recommend.,2024-05-28,Books,5,9
I am very happy with this purchase.,2023-09-02,Office Supplies,3,4
Terrible customer service.,2024-07-09,Home & Garden,2,18
"Great quality, will buy again.",2024-05-13,Electronics,4,7
Terrible customer service.,2024-07-08,Home & Garden,4,11
The item arrived late and was damaged.,2023-12-09,Home & Garden,1,6
The worst product I have ever bought.,2023-11-06,Clothing,4,1
Fantastic! Highly recommend.,2023-08-24,Clothing,5,16
Not worth the money. Very disappointed.,2023-10-07,Office Supplies,2,4
Not worth the money. Very disappointed.,2024-05-22,Sports,1,12
Fantastic! Highly recommend.,2024-01-16,Health & Beauty,3,10
Excellent value for money.,2024-02-03,Health & Beauty,5,16
"Great quality, will buy again.",2023-11-07,Toys,4,9
Not worth the money. Very disappointed.,2024-02-21,Sports,4,1
The item arrived late and was damaged.,2023-11-01,Health & Beauty,4,5
The worst product I have ever bought.,2024-05-08,Electronics,1,13
Excellent value for money.,2024-04-14,Automotive,2,4
Terrible customer service.,2024-07-12,Clothing,4,18
I am very happy with this purchase.,2024-03-29,Automotive,5,12
Terrible customer service.,2023-12-12,Office Supplies,2,14
Not worth the money. Very disappointed.,2024-08-08,Toys,1,6
Will definitely buy from this seller again.,2024-05-09,Health & Beauty,3,5
Excellent value for money.,2023-09-17,Automotive,5,16
Terrible customer service.,2023-09-22,Books,5,15
Excellent value for money.,2023-11-13,Toys,2,0
"Great quality, will buy again.",2024-06-12,Electronics,4,18
Not worth the money. Very disappointed.,2024-05-13,Sports,4,19
The item arrived late and was damaged.,2024-02-26,Electronics,2,11
I am very happy with this purchase.,2024-01-18,Sports,4,18
"Great quality, will buy again.",2024-07-29,Books,1,14
Terrible customer service.,2024-03-05,Health & Beauty,2,20
The worst product I have ever bought.,2023-09-18,Home & Garden,5,9
Fantastic! Highly recommend.,2023-09-17,Clothing,1,1
"Great quality, will buy again.",2024-06-05,Automotive,2,7
Terrible customer service.,2024-06-11,Automotive,1,5
Terrible customer service.,2024-07-26,Clothing,5,20
This product exceeded my expectations!,2024-01-16,Books,4,15
"Great quality, will buy again.",2024-01-01,Office Supplies,2,0
Will definitely buy from this seller again.,2024-02-02,Toys,1,15
Fantastic! Highly recommend.,2023-10-26,Toys,4,8
The item arrived late and was damaged.,2024-05-27,Automotive,4,6
The item arrived late and was damaged.,2024-03-23,Toys,2,14
I am very happy with this purchase.,2024-03-05,Sports,3,16
"Great quality, will buy again.",2023-12-23,Office Supplies,1,6
Fantastic! Highly recommend.,2024-07-02,Electronics,4,4
I am very happy with this purchase.,2024-03-11,Office Supplies,4,14
Excellent value for money.,2024-05-29,Sports,2,3
Fantastic! Highly recommend.,2024-01-01,Sports,2,7
Terrible customer service.,2024-01-01,Office Supplies,1,7
The worst product I have ever bought.,2024-06-08,Office Supplies,3,20
The worst product I have ever bought.,2023-09-26,Clothing,5,2
The item arrived late and was damaged.,2024-01-31,Home & Garden,5,14
The item arrived late and was damaged.,2024-01-16,Books,2,4
The item arrived late and was damaged.,2024-03-13,Electronics,5,17
I am very happy with this purchase.,2024-05-06,Home & Garden,2,7
Not worth the money. Very disappointed.,2023-11-07,Toys,3,3
The item arrived late and was damaged.,2024-01-03,Books,5,7
The worst product I have ever bought.,2023-09-19,Sports,4,2
Terrible customer service.,2024-07-15,Clothing,3,12
Fantastic! Highly recommend.,2024-01-28,Books,3,5
"Great quality, will buy again.",2023-12-06,Home & Garden,1,17
Excellent value for money.,2023-12-13,Sports,3,7
This product exceeded my expectations!,2024-07-13,Toys,3,4
Fantastic! Highly recommend.,2024-05-24,Sports,3,1
The item arrived late and was damaged.,2023-09-23,Sports,2,19
Not worth the money. Very disappointed.,2023-10-13,Home & Garden,5,4
Not worth the money. Very disappointed.,2024-02-25,Clothing,5,13
Fantastic! Highly recommend.,2023-10-05,Automotive,1,20
The item arrived late and was damaged.,2023-11-25,Clothing,1,3
The item arrived late and was damaged.,2024-07-10,Sports,2,3
"Great quality, will buy again.",2023-09-17,Office Supplies,4,10
The worst product I have ever bought.,2024-05-11,Automotive,3,2
Will definitely buy from this seller again.,2023-12-15,Sports,4,19
This product exceeded my expectations!,2023-09-24,Toys,3,17
Will definitely buy from this seller again.,2023-11-16,Clothing,3,2
Excellent value for money.,2024-03-21,Office Supplies,4,12
Not worth the money. Very disappointed.,2024-04-25,Clothing,1,2
The worst product I have ever bought.,2023-10-23,Home & Garden,4,2
Terrible customer service.,2024-05-10,Sports,4,14
Excellent value for money.,2023-08-18,Toys,5,12
Not worth the money. Very disappointed.,2023-12-01,Health & Beauty,3,19
Not worth the money. Very disappointed.,2023-10-19,Office Supplies,5,11
"Great quality, will buy again.",2024-03-24,Office Supplies,2,15
This product exceeded my expectations!,2023-11-12,Clothing,2,14
Excellent value for money.,2023-11-20,Office Supplies,1,11
"Great quality, will buy again.",2023-10-16,Home & Garden,5,10
Excellent value for money.,2024-03-11,Toys,3,8
Terrible customer service.,2024-02-03,Health & Beauty,1,17
Terrible customer service.,2023-10-06,Electronics,3,1
The item arrived late and was damaged.,2024-06-06,Toys,2,20
Terrible customer service.,2023-12-17,Toys,4,0
Not worth the money. Very disappointed.,2023-12-06,Sports,1,18
The worst product I have ever bought.,2024-01-17,Toys,4,9
The item arrived late and was damaged.,2024-07-02,Books,3,14
This product exceeded my expectations!,2024-03-31,Health & Beauty,4,18
The item arrived late and was damaged.,2024-03-09,Sports,2,3
"Great quality, will buy again.",2024-02-08,Health & Beauty,4,19
The item arrived late and was damaged.,2024-01-07,Toys,2,9
The item arrived late and was damaged.,2024-03-30,Electronics,1,17
The worst product I have ever bought.,2023-08-17,Health & Beauty,1,5
The item arrived late and was damaged.,2024-01-18,Office Supplies,4,3
Terrible customer service.,2024-05-19,Electronics,3,5
I am very happy with this purchase.,2023-10-25,Toys,3,11
The item arrived late and was damaged.,2024-07-08,Books,3,14
The item arrived late and was damaged.,2023-12-22,Electronics,3,0
Excellent value for money.,2024-01-07,Books,5,11
"Great quality, will buy again.",2024-02-12,Electronics,1,17
The worst product I have ever bought.,2024-06-07,Sports,1,20
"Great quality, will buy again.",2024-02-18,Toys,2,19
Terrible customer service.,2024-08-05,Automotive,2,14
This product exceeded my expectations!,2024-07-08,Electronics,3,17
"Great quality, will buy again.",2024-07-04,Home & Garden,4,15
Excellent value for money.,2023-10-01,Home & Garden,1,14
Terrible customer service.,2024-01-26,Automotive,2,7
This product exceeded my expectations!,2023-12-09,Health & Beauty,5,1
Fantastic! Highly recommend.,2023-10-05,Toys,3,3
Will definitely buy from this seller again.,2023-12-13,Office Supplies,5,1
Not worth the money. Very disappointed.,2023-12-29,Toys,5,16
I am very happy with this purchase.,2024-02-08,Health & Beauty,2,10
The worst product I have ever bought.,2024-05-24,Toys,5,17
The worst product I have ever bought.,2023-09-11,Toys,4,12
"Great quality, will buy again.",2023-10-06,Toys,2,18
Will definitely buy from this seller again.,2023-08-20,Toys,4,1
Terrible customer service.,2024-05-24,Electronics,2,20
"Great quality, will buy again.",2024-02-06,Toys,4,17
Will definitely buy from this seller again.,2024-04-26,Electronics,1,20
The worst product I have ever bought.,2024-05-08,Electronics,2,19
The worst product I have ever bought.,2024-01-30,Automotive,2,2
I am very happy with this purchase.,2024-06-29,Office Supplies,5,9
"Great quality, will buy again.",2024-04-26,Automotive,2,13
I am very happy with this purchase.,2024-04-01,Toys,4,5
The worst product I have ever bought.,2023-10-21,Automotive,5,2
I am very happy with this purchase.,2023-09-23,Health & Beauty,5,8
"Great quality, will buy again.",2024-06-11,Automotive,5,3
The worst product I have ever bought.,2024-08-03,Electronics,5,12
Fantastic! Highly recommend.,2024-01-31,Books,3,20
This product exceeded my expectations!,2023-12-06,Home & Garden,5,0
The worst product I have ever bought.,2024-04-29,Books,5,3
The worst product I have ever bought.,2023-11-10,Health & Beauty,3,20
"Great quality, will buy again.",2024-02-20,Electronics,3,15
Not worth the money. Very disappointed.,2024-06-20,Office Supplies,3,17
Fantastic! Highly recommend.,2024-07-14,Clothing,5,7
"Great quality, will buy again.",2024-06-15,Health & Beauty,2,15
"Great quality, will buy again.",2024-08-06,Automotive,4,0
Terrible customer service.,2024-07-05,Sports,3,12
Not worth the money. Very disappointed.,2024-03-13,Clothing,5,16
I am very happy with this purchase.,2024-03-10,Clothing,5,3
Terrible customer service.,2024-06-15,Office Supplies,5,11
I am very happy with this purchase.,2024-04-17,Automotive,2,15
Not worth the money. Very disappointed.,2024-07-06,Automotive,1,11
Will definitely buy from this seller again.,2024-07-30,Books,2,18
The worst product I have ever bought.,2024-03-02,Sports,1,9
I am very happy with this purchase.,2024-07-23,Books,2,2
Excellent value for money.,2024-07-04,Electronics,2,5
Fantastic! Highly recommend.,2023-10-13,Health & Beauty,3,17
This product exceeded my expectations!,2023-11-30,Sports,5,4
Terrible customer service.,2023-09-28,Clothing,3,13
Excellent value for money.,2023-10-09,Electronics,4,7
"Great quality, will buy again.",2024-01-19,Books,2,5
"Great quality, will buy again.",2024-06-29,Clothing,5,5
Not worth the money. Very disappointed.,2024-02-08,Toys,2,9
Terrible customer service.,2023-12-06,Sports,3,2
I am very happy with this purchase.,2024-07-08,Clothing,1,20
Terrible customer service.,2023-08-19,Automotive,3,15
I am very happy with this purchase.,2024-06-07,Toys,4,14
Fantastic! Highly recommend.,2024-04-04,Electronics,4,9
I am very happy with this purchase.,2024-02-12,Clothing,3,6
The item arrived late and was damaged.,2024-05-27,Books,1,12
Not worth the money. Very disappointed.,2024-06-07,Automotive,2,10
Excellent value for money.,2024-01-18,Books,4,6
Terrible customer service.,2023-10-20,Home & Garden,5,11
Not worth the money. Very disappointed.,2024-06-27,Electronics,3,20
"Great quality, will buy again.",2024-06-18,Home & Garden,3,11
The item arrived late and was damaged.,2024-05-19,Electronics,3,14
Terrible customer service.,2023-12-11,Office Supplies,3,1
I am very happy with this purchase.,2024-04-19,Electronics,5,19
Will definitely buy from this seller again.,2024-04-11,Sports,4,15
Not worth the money. Very disappointed.,2023-10-27,Office Supplies,3,0
This product exceeded my expectations!,2024-05-19,Automotive,4,17
This product exceeded my expectations!,2024-04-10,Sports,1,5
Will definitely buy from this seller again.,2023-09-22,Books,5,0
"Great quality, will buy again.",2024-06-16,Clothing,1,15
Not worth the money. Very disappointed.,2023-10-11,Health & Beauty,5,2
Excellent value for money.,2024-07-27,Toys,3,13
Fantastic! Highly recommend.,2023-12-27,Automotive,1,9
Not worth the money. Very disappointed.,2024-03-29,Automotive,3,18
This product exceeded my expectations!,2024-07-25,Health & Beauty,5,8
This product exceeded my expectations!,2023-10-26,Clothing,3,11
This product exceeded my expectations!,2024-02-22,Home & Garden,5,18
This product exceeded my expectations!,2024-07-20,Electronics,3,3
Excellent value for money.,2024-06-20,Home & Garden,2,14
I am very happy with this purchase.,2024-01-11,Home & Garden,2,4
The item arrived late and was damaged.,2024-05-20,Sports,4,1
"Great quality, will buy again.",2024-08-09,Sports,1,11
I am very happy with this purchase.,2024-02-13,Home & Garden,5,4
The worst product I have ever bought.,2024-06-09,Books,4,9
Excellent value for money.,2024-06-04,Clothing,5,19
"Great quality, will buy again.",2024-03-09,Automotive,3,1
"Great quality, will buy again.",2024-05-03,Toys,1,3
This product exceeded my expectations!,2024-05-17,Sports,5,14
The worst product I have ever bought.,2023-08-20,Health & Beauty,2,13
The worst product I have ever bought.,2024-02-25,Toys,1,3
I am very happy with this purchase.,2024-01-26,Health & Beauty,4,11
Excellent value for money.,2023-09-10,Automotive,5,1
"Great quality, will buy again.",2024-01-09,Toys,3,17
I am very happy with this purchase.,2024-04-15,Toys,3,3
Will definitely buy from this seller again.,2023-12-23,Clothing,4,14
This product exceeded my expectations!,2024-06-11,Automotive,5,10
This product exceeded my expectations!,2024-01-04,Automotive,2,16
"Great quality, will buy again.",2023-08-28,Health & Beauty,2,7
This product exceeded my expectations!,2024-05-02,Electronics,2,17
The item arrived late and was damaged.,2023-09-20,Clothing,4,15
Terrible customer service.,2023-11-01,Books,3,10
Will definitely buy from this seller again.,2024-02-23,Home & Garden,5,18
The worst product I have ever bought.,2023-09-14,Toys,3,1
Fantastic! Highly recommend.,2024-01-18,Home & Garden,1,1
Not worth the money. Very disappointed.,2023-12-13,Automotive,3,14
Not worth the money. Very disappointed.,2024-01-14,Automotive,3,8
Excellent value for money.,2023-12-18,Clothing,5,13
This product exceeded my expectations!,2024-07-01,Automotive,1,16
Excellent value for money.,2024-02-20,Sports,4,19
This product exceeded my expectations!,2024-04-15,Office Supplies,4,20
Excellent value for money.,2023-10-05,Toys,3,15
Not worth the money. Very disappointed.,2024-06-01,Office Supplies,5,14
This product exceeded my expectations!,2023-11-18,Automotive,4,1
Not worth the money. Very disappointed.,2024-03-04,Office Supplies,5,7
The worst product I have ever bought.,2023-11-04,Toys,4,11
Terrible customer service.,2024-03-03,Home & Garden,5,2
"Great quality, will buy again.",2023-11-24,Home & Garden,5,14
This product exceeded my expectations!,2024-07-18,Sports,1,0
Terrible customer service.,2024-04-06,Clothing,5,7
"Great quality, will buy again.",2024-05-24,Home & Garden,1,6
The item arrived late and was damaged.,2023-09-09,Automotive,2,15
This product exceeded my expectations!,2023-09-30,Books,1,5
Excellent value for money.,2024-02-06,Toys,1,17
Will definitely buy from this seller again.,2023-12-17,Clothing,2,19
Excellent value for money.,2024-07-14,Office Supplies,5,16
I am very happy with this purchase.,2024-05-14,Sports,3,1
I am very happy with this purchase.,2023-09-06,Office Supplies,5,1
Terrible customer service.,2024-03-17,Electronics,1,2
Excellent value for money.,2024-08-08,Home & Garden,1,10
The worst product I have ever bought.,2024-01-14,Health & Beauty,2,14
The item arrived late and was damaged.,2024-01-25,Office Supplies,3,19
The worst product I have ever bought.,2024-06-28,Automotive,4,4
Not worth the money. Very disappointed.,2023-12-20,Health & Beauty,3,11
This product exceeded my expectations!,2023-08-16,Electronics,2,14
This product exceeded my expectations!,2024-02-12,Automotive,2,9
I am very happy with this purchase.,2024-06-04,Office Supplies,4,11
Not worth the money. Very disappointed.,2024-04-14,Home & Garden,3,6
Will definitely buy from this seller again.,2024-06-17,Automotive,4,11
Not worth the money. Very disappointed.,2023-12-14,Books,4,15
Excellent value for money.,2024-06-04,Electronics,2,13
Fantastic! Highly recommend.,2023-11-20,Sports,1,14
The item arrived late and was damaged.,2024-05-13,Home & Garden,3,19
Not worth the money. Very disappointed.,2023-08-29,Books,5,7
Terrible customer service.,2024-05-29,Clothing,3,5
The worst product I have ever bought.,2024-03-30,Automotive,5,14
Not worth the money. Very disappointed.,2023-12-14,Toys,4,8
The worst product I have ever bought.,2023-12-18,Books,5,10
I am very happy with this purchase.,2024-02-14,Books,3,6
The worst product I have ever bought.,2024-01-14,Books,2,6
The item arrived late and was damaged.,2023-11-03,Sports,3,1
I am very happy with this purchase.,2024-04-02,Home & Garden,1,17
Fantastic! Highly recommend.,2024-04-28,Automotive,4,18
Terrible customer service.,2024-06-15,Office Supplies,1,14
"Great quality, will buy again.",2024-04-15,Automotive,5,4
Excellent value for money.,2024-04-20,Health & Beauty,2,17
The item arrived late and was damaged.,2024-02-13,Sports,1,10
Terrible customer service.,2024-08-01,Automotive,2,12
The worst product I have ever bought.,2024-03-20,Books,4,12
Fantastic! Highly recommend.,2024-04-02,Books,4,2
Fantastic! Highly recommend.,2023-10-23,Books,2,7
Terrible customer service.,2023-10-25,Automotive,2,3
The item arrived late and was damaged.,2024-07-18,Electronics,5,7
Will definitely buy from this seller again.,2024-06-07,Clothing,3,16
"Great quality, will buy again.",2023-09-09,Automotive,1,4
Not worth the money. Very disappointed.,2024-02-13,Books,2,18
This product exceeded my expectations!,2024-02-19,Health & Beauty,1,13
Not worth the money. Very disappointed.,2023-10-04,Sports,3,19
Terrible customer service.,2024-04-19,Clothing,5,8
This product exceeded my expectations!,2024-01-02,Home & Garden,3,8
Will definitely buy from this seller again.,2023-12-21,Home & Garden,4,20
The item arrived late and was damaged.,2024-03-20,Office Supplies,2,1
Will definitely buy from this seller again.,2023-10-25,Office Supplies,4,14
"Great quality, will buy again.",2023-10-21,Sports,2,0
Fantastic! Highly recommend.,2024-06-09,Automotive,4,1
The worst product I have ever bought.,2023-12-19,Office Supplies,4,10
The item arrived late and was damaged.,2023-12-14,Electronics,3,13
Terrible customer service.,2023-08-25,Toys,2,0
Excellent value for money.,2023-09-26,Automotive,5,17
I am very happy with this purchase.,2023-11-08,Toys,5,10
Excellent value for money.,2024-02-17,Office Supplies,5,13
Will definitely buy from this seller again.,2023-11-15,Electronics,2,1
Not worth the money. Very disappointed.,2024-02-06,Books,2,9
The worst product I have ever bought.,2024-07-24,Home & Garden,1,8
"Great quality, will buy again.",2023-09-21,Automotive,1,16
Fantastic! Highly recommend.,2024-02-12,Toys,2,20
Terrible customer service.,2024-04-17,Toys,3,3
Will definitely buy from this seller again.,2024-05-10,Automotive,3,2
The item arrived late and was damaged.,2024-05-23,Sports,1,9
Terrible customer service.,2023-12-01,Toys,1,6
Not worth the money. Very disappointed.,2023-08-24,Office Supplies,5,17
Will definitely buy from this seller again.,2024-03-11,Toys,5,5
Not worth the money. Very disappointed.,2024-02-16,Clothing,1,6
This product exceeded my expectations!,2024-05-10,Office Supplies,2,12
Will definitely buy from this seller again.,2023-12-27,Clothing,3,13
Will definitely buy from this seller again.,2024-06-01,Sports,3,16
The worst product I have ever bought.,2024-06-22,Automotive,2,6
"Great quality, will buy again.",2023-08-21,Office Supplies,2,10
The item arrived late and was damaged.,2024-08-11,Toys,2,17
I am very happy with this purchase.,2024-01-02,Toys,3,19
The worst product I have ever bought.,2024-04-12,Clothing,3,19
I am very happy with this purchase.,2023-09-01,Books,4,8
Excellent value for money.,2023-08-19,Clothing,2,6
"Great quality, will buy again.",2023-10-10,Toys,4,7
This product exceeded my expectations!,2024-05-03,Automotive,4,1
Will definitely buy from this seller again.,2024-07-15,Books,4,0
I am very happy with this purchase.,2024-06-22,Clothing,5,11
I am very happy with this purchase.,2023-11-21,Clothing,4,3
Fantastic! Highly recommend.,2023-11-29,Clothing,4,4
Not worth the money. Very disappointed.,2024-02-06,Toys,4,0
The item arrived late and was damaged.,2023-08-25,Automotive,2,18
This product exceeded my expectations!,2023-08-21,Health & Beauty,4,0
Terrible customer service.,2024-03-31,Automotive,2,6
Will definitely buy from this seller again.,2024-03-25,Office Supplies,5,7
Will definitely buy from this seller again.,2024-01-24,Automotive,5,13
Will definitely buy from this seller again.,2023-12-07,Clothing,4,3
Terrible customer service.,2024-01-25,Health & Beauty,3,12
Terrible customer service.,2023-11-02,Books,3,15
I am very happy with this purchase.,2024-05-17,Office Supplies,5,9
Will definitely buy from this seller again.,2023-12-13,Electronics,4,18
"Great quality, will buy again.",2023-09-12,Books,5,20
This product exceeded my expectations!,2024-02-19,Toys,5,2
I am very happy with this purchase.,2024-07-20,Sports,4,2
The worst product I have ever bought.,2023-12-27,Home & Garden,4,15
Will definitely buy from this seller again.,2024-07-11,Automotive,4,0
Excellent value for money.,2024-01-20,Electronics,2,19
The worst product I have ever bought.,2023-11-27,Toys,2,11
Terrible customer service.,2024-03-05,Home & Garden,5,8
Excellent value for money.,2023-10-06,Clothing,3,17
Excellent value for money.,2024-03-12,Books,3,16
Excellent value for money.,2024-01-17,Health & Beauty,1,3
The worst product I have ever bought.,2023-10-27,Books,5,16
Terrible customer service.,2023-11-03,Office Supplies,1,12
The worst product I have ever bought.,2024-06-27,Toys,3,7
"Great quality, will buy again.",2023-11-04,Office Supplies,5,1
Excellent value for money.,2024-06-11,Toys,5,6
"Great quality, will buy again.",2024-05-08,Home & Garden,5,7
The worst product I have ever bought.,2024-04-16,Office Supplies,4,11
"Great quality, will buy again.",2024-06-15,Sports,3,13
Will definitely buy from this seller again.,2024-05-12,Electronics,1,1
This product exceeded my expectations!,2024-08-12,Clothing,3,7
"Great quality, will buy again.",2023-09-21,Toys,5,20
The item arrived late and was damaged.,2023-08-16,Health & Beauty,2,1
Not worth the money. Very disappointed.,2023-08-31,Electronics,1,0
Excellent value for money.,2024-07-18,Health & Beauty,2,8
Terrible customer service.,2023-11-25,Toys,5,4
"Great quality, will buy again.",2024-02-02,Office Supplies,5,1
The item arrived late and was damaged.,2023-12-20,Automotive,1,7
Excellent value for money.,2024-02-19,Home & Garden,5,16
Terrible customer service.,2024-07-27,Automotive,1,2
Excellent value for money.,2024-06-29,Office Supplies,4,13
The worst product I have ever bought.,2024-08-14,Health & Beauty,4,2
Fantastic! Highly recommend.,2024-04-23,Office Supplies,2,9
The worst product I have ever bought.,2024-08-09,Clothing,2,2
Excellent value for money.,2023-10-11,Automotive,2,9
I am very happy with this purchase.,2024-07-31,Home & Garden,5,0
Excellent value for money.,2023-12-10,Office Supplies,1,19
Excellent value for money.,2024-02-17,Sports,1,2
"Great quality, will buy again.",2023-11-04,Sports,4,12
Not worth the money. Very disappointed.,2024-02-01,Sports,1,3
"Great quality, will buy again.",2024-02-09,Health & Beauty,4,0
Excellent value for money.,2023-09-29,Health & Beauty,4,16
The item arrived late and was damaged.,2023-10-15,Clothing,1,11
I am very happy with this purchase.,2023-08-17,Office Supplies,5,10
Excellent value for money.,2023-10-29,Health & Beauty,3,12
Excellent value for money.,2024-04-01,Books,3,6
Will definitely buy from this seller again.,2024-03-28,Automotive,2,6
Fantastic! Highly recommend.,2024-02-19,Health & Beauty,4,2
Fantastic! Highly recommend.,2024-07-05,Health & Beauty,4,7
Not worth the money. Very disappointed.,2024-03-24,Electronics,2,16
The item arrived late and was damaged.,2024-07-10,Electronics,5,2
Excellent value for money.,2024-02-05,Sports,4,13
Not worth the money. Very disappointed.,2024-01-23,Books,1,1
I am very happy with this purchase.,2024-02-07,Sports,3,14
Will definitely buy from this seller again.,2024-02-09,Clothing,4,18
I am very happy with this purchase.,2023-09-17,Toys,2,20
"Great quality, will buy again.",2023-11-12,Automotive,5,5
Not worth the money. Very disappointed.,2024-05-25,Clothing,5,13
Fantastic! Highly recommend.,2023-11-13,Sports,3,7
The worst product I have ever bought.,2023-11-24,Clothing,1,3
This product exceeded my expectations!,2023-09-11,Health & Beauty,1,16
Terrible customer service.,2024-02-17,Office Supplies,5,15
This product exceeded my expectations!,2023-09-20,Electronics,5,5
Terrible customer service.,2024-03-24,Home & Garden,1,16
I am very happy with this purchase.,2024-05-16,Electronics,2,13
"Great quality, will buy again.",2024-08-08,Automotive,5,7
Terrible customer service.,2023-09-06,Sports,4,5
Fantastic! Highly recommend.,2024-01-03,Books,3,5
Excellent value for money.,2024-06-22,Clothing,5,18
Terrible customer service.,2023-10-04,Toys,4,6
The worst product I have ever bought.,2023-11-30,Sports,5,10
I am very happy with this purchase.,2024-07-15,Books,3,12
Fantastic! Highly recommend.,2023-09-12,Books,4,14
Not worth the money. Very disappointed.,2023-08-24,Electronics,1,6
The worst product I have ever bought.,2023-11-20,Home & Garden,1,19
The worst product I have ever bought.,2024-03-25,Office Supplies,3,6
I am very happy with this purchase.,2024-07-05,Books,1,13
The worst product I have ever bought.,2024-04-30,Sports,3,5
"Great quality, will buy again.",2023-09-06,Automotive,1,6
Not worth the money. Very disappointed.,2024-01-18,Electronics,1,5
Terrible customer service.,2024-05-02,Electronics,5,4
Not worth the money. Very disappointed.,2024-06-29,Home & Garden,3,20
Fantastic! Highly recommend.,2024-03-09,Automotive,2,2
I am very happy with this purchase.,2024-04-14,Books,2,4
"Great quality, will buy again.",2024-04-11,Clothing,3,0
The worst product I have ever bought.,2024-05-10,Books,4,4
Fantastic! Highly recommend.,2024-06-01,Electronics,3,3
This product exceeded my expectations!,2024-07-22,Home & Garden,4,16
I am very happy with this purchase.,2024-02-18,Toys,5,19
"Great quality, will buy again.",2023-12-17,Electronics,1,20
The item arrived late and was damaged.,2023-10-01,Clothing,5,0
I am very happy with this purchase.,2024-05-15,Electronics,1,2
"Great quality, will buy again.",2023-10-21,Home & Garden,2,17
I am very happy with this purchase.,2023-11-20,Books,4,13
Fantastic! Highly recommend.,2024-06-11,Clothing,1,19
I am very happy with this purchase.,2024-02-22,Health & Beauty,3,6
The worst product I have ever bought.,2023-11-22,Clothing,1,0
The item arrived late and was damaged.,2024-08-14,Automotive,1,8
Terrible customer service.,2024-07-08,Books,5,4
Will definitely buy from this seller again.,2023-12-20,Sports,5,0
Excellent value for money.,2023-10-25,Toys,1,0
This product exceeded my expectations!,2024-02-25,Automotive,3,1
Not worth the money. Very disappointed.,2023-12-27,Sports,2,18
The worst product I have ever bought.,2024-03-16,Sports,4,0
The item arrived late and was damaged.,2023-12-26,Toys,5,14
Terrible customer service.,2024-04-12,Electronics,1,20
This product exceeded my expectations!,2024-03-09,Toys,5,18
The item arrived late and was damaged.,2024-07-01,Electronics,3,8
I am very happy with this purchase.,2024-03-26,Clothing,4,7
Will definitely buy from this seller again.,2024-03-08,Office Supplies,2,13
The worst product I have ever bought.,2024-04-04,Books,4,18
The item arrived late and was damaged.,2024-06-23,Books,5,2
Terrible customer service.,2024-04-06,Home & Garden,3,16
"Great quality, will buy again.",2023-12-14,Health & Beauty,2,15
Terrible customer service.,2023-09-17,Home & Garden,5,1
I am very happy with this purchase.,2024-04-30,Clothing,4,1
Will definitely buy from this seller again.,2023-09-10,Books,1,5
This product exceeded my expectations!,2023-12-22,Clothing,3,5
Fantastic! Highly recommend.,2023-09-10,Automotive,1,10
I am very happy with this purchase.,2024-02-19,Toys,2,2
Terrible customer service.,2024-04-10,Toys,2,14
Will definitely buy from this seller again.,2023-08-21,Clothing,5,15
"Great quality, will buy again.",2023-11-14,Health & Beauty,1,10
Excellent value for money.,2023-09-24,Toys,3,5
I am very happy with this purchase.,2024-06-24,Sports,5,17
The item arrived late and was damaged.,2024-07-08,Electronics,4,9
Terrible customer service.,2023-10-09,Home & Garden,4,19
The worst product I have ever bought.,2024-05-04,Books,1,3
Not worth the money. Very disappointed.,2024-03-23,Clothing,4,10
Not worth the money. Very disappointed.,2024-06-22,Office Supplies,4,9
The item arrived late and was damaged.,2023-09-01,Sports,1,11
The worst product I have ever bought.,2024-05-18,Automotive,4,13
The item arrived late and was damaged.,2023-10-11,Sports,2,12
Excellent value for money.,2024-02-28,Health & Beauty,5,17
Fantastic! Highly recommend.,2024-07-02,Automotive,4,8
"Great quality, will buy again.",2024-07-28,Health & Beauty,1,19
Not worth the money. Very disappointed.,2024-03-11,Health & Beauty,2,5
Fantastic! Highly recommend.,2023-10-03,Books,1,16
Terrible customer service.,2024-03-18,Sports,5,11
This product exceeded my expectations!,2023-12-08,Automotive,5,18
The item arrived late and was damaged.,2024-02-05,Home & Garden,2,1
Terrible customer service.,2024-06-21,Office Supplies,5,7
Terrible customer service.,2023-09-04,Sports,3,8
Will definitely buy from this seller again.,2024-06-28,Toys,5,7
Not worth the money. Very disappointed.,2024-03-03,Books,4,14
The worst product I have ever bought.,2023-11-14,Health & Beauty,5,18
