review_text,date,category,rating,helpful_votes
Terrible customer service.,2023-11-14,Electronics,2,3
Not worth the money. Very disappointed.,2024-04-08,Customer Service,1,4
"Great quality, will buy again.",2024-03-24,Customer Service,4,2
"Great quality, will buy again.",2023-12-19,Electronics,2,19
I am very happy with this purchase.,2024-04-04,Home & Garden,3,12
"Great quality, will buy again.",2024-05-27,Electronics,5,2
Not worth the money. Very disappointed.,2024-01-16,Customer Service,5,14
Fantastic! Highly recommend.,2023-11-03,Clothing,2,12
Not worth the money. Very disappointed.,2024-03-29,Electronics,1,2
Fantastic! Highly recommend.,2024-01-09,Home & Garden,4,20
Not worth the money. Very disappointed.,2023-09-30,Automotive,4,2
Not worth the money. Very disappointed.,2023-09-21,Home & Garden,5,8
"Great quality, will buy again.",2024-06-08,Automotive,1,18
Excellent value for money.,2023-11-24,Shipping,5,10
Not worth the money. Very disappointed.,2024-08-09,Clothing,3,14
Terrible customer service.,2023-09-03,Electronics,5,18
"Great quality, will buy again.",2023-09-12,Home & Garden,3,1
Excellent value for money.,2024-06-10,Electronics,5,9
"Great quality, will buy again.",2024-06-19,Electronics,2,4
"Great quality, will buy again.",2024-08-10,Clothing,3,20
Will definitely buy from this seller again.,2023-10-05,Clothing,2,8
The worst product I have ever bought.,2023-10-08,Home & Garden,4,19
Not worth the money. Very disappointed.,2023-11-25,Home & Garden,5,11
The item arrived late and was damaged.,2024-01-10,Clothing,5,14
The item arrived late and was damaged.,2024-05-22,Home & Garden,3,5
The item arrived late and was damaged.,2024-05-11,Home & Garden,4,14
I am very happy with this purchase.,2023-09-21,Automotive,4,20
Will definitely buy from this seller again.,2024-07-18,Electronics,5,18
Terrible customer service.,2023-08-17,Customer Service,2,8
"Great quality, will buy again.",2024-07-14,Customer Service,2,3
"Great quality, will buy again.",2024-06-26,Electronics,3,14
Not worth the money. Very disappointed.,2023-08-17,Shipping,2,1
Terrible customer service.,2024-08-08,Automotive,4,8
Terrible customer service.,2023-12-24,Automotive,3,4
This product exceeded my expectations!,2023-10-02,Automotive,1,12
Will definitely buy from this seller again.,2024-07-06,Clothing,5,15
I am very happy with this purchase.,2023-08-28,Automotive,4,11
The item arrived late and was damaged.,2024-03-05,Home & Garden,2,8
I am very happy with this purchase.,2024-07-02,Clothing,2,2
This product exceeded my expectations!,2023-12-22,Home & Garden,5,16
I am very happy with this purchase.,2023-12-06,Customer Service,4,16
Excellent value for money.,2023-12-12,Customer Service,2,2
I am very happy with this purchase.,2024-02-20,Clothing,2,2
The worst product I have ever bought.,2024-08-07,Clothing,3,1
Will definitely buy from this seller again.,2024-01-20,Clothing,1,12
I am very happy with this purchase.,2024-04-01,Shipping,3,2
Fantastic! Highly recommend.,2023-10-29,Electronics,3,8
Fantastic! Highly recommend.,2023-08-31,Electronics,4,17
The item arrived late and was damaged.,2024-01-05,Electronics,3,15
Excellent value for money.,2023-12-24,Shipping,3,13
The item arrived late and was damaged.,2024-04-29,Shipping,3,10
"Great quality, will buy again.",2024-06-05,Electronics,1,5
The worst product I have ever bought.,2024-04-16,Shipping,1,7
"Great quality, will buy again.",2023-11-23,Shipping,4,4
This product exceeded my expectations!,2023-11-09,Electronics,1,14
Terrible customer service.,2023-10-15,Clothing,3,16
Not worth the money. Very disappointed.,2023-10-16,Customer Service,1,7
This product exceeded my expectations!,2024-06-28,Home & Garden,5,14
Will definitely buy from this seller again.,2024-08-06,Home & Garden,1,20
I am very happy with this purchase.,2023-10-01,Home & Garden,3,9
The item arrived late and was damaged.,2024-01-01,Automotive,1,11
Excellent value for money.,2023-10-05,Electronics,5,18
The item arrived late and was damaged.,2023-12-08,Automotive,1,7
The item arrived late and was damaged.,2024-01-04,Automotive,2,12
Excellent value for money.,2024-04-08,Shipping,5,7
The worst product I have ever bought.,2024-03-29,Electronics,4,2
Will definitely buy from this seller again.,2023-11-16,Clothing,3,17
"Great quality, will buy again.",2024-06-18,Electronics,3,1
I am very happy with this purchase.,2024-06-01,Home & Garden,5,4
Not worth the money. Very disappointed.,2024-01-31,Automotive,1,13
The worst product I have ever bought.,2023-10-03,Shipping,4,20
Not worth the money. Very disappointed.,2024-05-14,Automotive,4,5
"Great quality, will buy again.",2023-08-25,Automotive,2,1
Will definitely buy from this seller again.,2024-03-28,Clothing,2,7
Fantastic! Highly recommend.,2023-08-18,Home & Garden,4,9
This product exceeded my expectations!,2023-08-27,Electronics,4,1
"Great quality, will buy again.",2024-03-11,Electronics,4,5
I am very happy with this purchase.,2024-06-08,Clothing,3,15
The item arrived late and was damaged.,2024-01-08,Automotive,1,18
I am very happy with this purchase.,2023-08-31,Automotive,3,0
Terrible customer service.,2024-04-23,Clothing,1,1
Not worth the money. Very disappointed.,2024-01-26,Automotive,2,13
I am very happy with this purchase.,2024-07-02,Electronics,3,19
The item arrived late and was damaged.,2023-11-05,Home & Garden,4,17
Terrible customer service.,2023-11-26,Automotive,2,17
Will definitely buy from this seller again.,2024-03-17,Clothing,1,4
The item arrived late and was damaged.,2023-10-19,Customer Service,3,16
Fantastic! Highly recommend.,2024-03-05,Clothing,4,19
The item arrived late and was damaged.,2024-04-05,Automotive,4,19
Will definitely buy from this seller again.,2023-10-20,Electronics,4,9
I am very happy with this purchase.,2023-09-14,Customer Service,1,3
The worst product I have ever bought.,2024-07-07,Customer Service,5,11
Fantastic! Highly recommend.,2023-10-31,Clothing,1,8
Excellent value for money.,2023-10-31,Clothing,1,8
This product exceeded my expectations!,2023-12-10,Customer Service,4,17
Excellent value for money.,2023-11-24,Home & Garden,1,18
I am very happy with this purchase.,2024-05-27,Clothing,2,18
Not worth the money. Very disappointed.,2023-10-26,Shipping,1,8
Terrible customer service.,2024-05-10,Electronics,2,0
Will definitely buy from this seller again.,2023-11-07,Clothing,4,8
Fantastic! Highly recommend.,2024-04-10,Automotive,3,18
"Great quality, will buy again.",2023-09-24,Home & Garden,3,8
Not worth the money. Very disappointed.,2024-04-24,Customer Service,3,0
The item arrived late and was damaged.,2024-03-12,Home & Garden,2,3
Terrible customer service.,2024-08-11,Clothing,4,16
"Great quality, will buy again.",2024-07-27,Shipping,1,7
This product exceeded my expectations!,2023-10-13,Customer Service,2,4
The worst product I have ever bought.,2023-12-04,Electronics,2,20
Excellent value for money.,2024-03-09,Automotive,2,10
"Great quality, will buy again.",2023-10-01,Electronics,4,10
Not worth the money. Very disappointed.,2023-08-21,Home & Garden,5,3
I am very happy with this purchase.,2023-09-29,Shipping,1,4
Not worth the money. Very disappointed.,2024-01-19,Electronics,3,12
Fantastic! Highly recommend.,2024-04-11,Customer Service,3,10
This product exceeded my expectations!,2024-07-17,Clothing,5,14
Not worth the money. Very disappointed.,2023-11-16,Home & Garden,3,20
Not worth the money. Very disappointed.,2024-01-21,Clothing,3,18
Excellent value for money.,2024-07-16,Automotive,3,9
Will definitely buy from this seller again.,2023-11-13,Clothing,3,20
I am very happy with this purchase.,2024-01-02,Clothing,3,8
I am very happy with this purchase.,2023-12-29,Clothing,3,12
This product exceeded my expectations!,2023-09-02,Shipping,2,2
The worst product I have ever bought.,2024-04-09,Electronics,5,14
Fantastic! Highly recommend.,2023-08-16,Customer Service,3,18
Excellent value for money.,2023-11-01,Shipping,4,17
Not worth the money. Very disappointed.,2024-08-07,Customer Service,3,1
Terrible customer service.,2023-12-31,Automotive,4,12
The worst product I have ever bought.,2023-11-07,Automotive,4,4
This product exceeded my expectations!,2024-04-20,Electronics,3,8
Excellent value for money.,2023-11-16,Shipping,5,17
This product exceeded my expectations!,2023-09-06,Automotive,5,10
This product exceeded my expectations!,2024-07-17,Shipping,1,20
Not worth the money. Very disappointed.,2024-06-26,Shipping,3,20
The worst product I have ever bought.,2024-05-20,Customer Service,3,12
I am very happy with this purchase.,2024-08-01,Customer Service,3,9
The worst product I have ever bought.,2023-10-14,Shipping,5,0
I am very happy with this purchase.,2024-04-22,Customer Service,1,20
"Great quality, will buy again.",2024-03-19,Electronics,2,16
Not worth the money. Very disappointed.,2024-03-18,Automotive,2,4
The item arrived late and was damaged.,2023-11-21,Electronics,2,4
This product exceeded my expectations!,2023-08-12,Automotive,5,2
Fantastic! Highly recommend.,2023-11-25,Clothing,1,9
Terrible customer service.,2024-02-07,Clothing,3,17
"Great quality, will buy again.",2023-10-28,Automotive,3,15
Terrible customer service.,2023-12-22,Customer Service,3,20
The worst product I have ever bought.,2024-01-22,Shipping,1,12
This product exceeded my expectations!,2023-09-26,Automotive,2,6
I am very happy with this purchase.,2024-07-06,Home & Garden,2,15
Will definitely buy from this seller again.,2024-07-24,Clothing,4,12
Fantastic! Highly recommend.,2024-08-10,Customer Service,5,1
Fantastic! Highly recommend.,2024-01-19,Automotive,5,12
The worst product I have ever bought.,2023-08-26,Clothing,3,20
Excellent value for money.,2023-08-14,Shipping,3,15
"Great quality, will buy again.",2023-08-18,Home & Garden,2,2
The worst product I have ever bought.,2024-05-18,Customer Service,2,9
Will definitely buy from this seller again.,2024-06-11,Home & Garden,1,3
The worst product I have ever bought.,2024-01-17,Home & Garden,5,15
I am very happy with this purchase.,2024-01-10,Customer Service,2,8
"Great quality, will buy again.",2024-04-21,Shipping,3,11
This product exceeded my expectations!,2023-10-22,Automotive,3,19
Fantastic! Highly recommend.,2023-09-14,Shipping,2,12
Will definitely buy from this seller again.,2024-01-01,Shipping,4,13
I am very happy with this purchase.,2024-06-06,Customer Service,1,17
"Great quality, will buy again.",2023-11-17,Electronics,1,15
Not worth the money. Very disappointed.,2023-10-05,Shipping,1,18
Excellent value for money.,2023-10-29,Electronics,4,14
I am very happy with this purchase.,2024-05-21,Customer Service,1,3
"Great quality, will buy again.",2023-10-05,Shipping,1,6
Terrible customer service.,2024-04-19,Shipping,2,20
"Great quality, will buy again.",2024-01-05,Customer Service,2,2
The item arrived late and was damaged.,2024-07-09,Shipping,5,8
Will definitely buy from this seller again.,2024-08-11,Shipping,5,16
Will definitely buy from this seller again.,2023-09-16,Home & Garden,5,17
This product exceeded my expectations!,2024-01-09,Automotive,2,5
The item arrived late and was damaged.,2024-02-22,Automotive,2,10
Fantastic! Highly recommend.,2023-12-13,Automotive,4,7
Will definitely buy from this seller again.,2024-07-03,Electronics,3,7
Will definitely buy from this seller again.,2024-05-05,Home & Garden,5,17
This product exceeded my expectations!,2024-01-14,Clothing,3,16
Excellent value for money.,2023-10-22,Automotive,2,1
I am very happy with this purchase.,2024-01-28,Home & Garden,2,2
Will definitely buy from this seller again.,2024-04-24,Home & Garden,1,5
Not worth the money. Very disappointed.,2024-01-12,Automotive,4,3
"Great quality, will buy again.",2023-09-05,Automotive,4,15
I am very happy with this purchase.,2024-07-10,Home & Garden,4,12
Fantastic! Highly recommend.,2024-05-10,Electronics,3,18
Will definitely buy from this seller again.,2024-02-20,Automotive,1,0
Terrible customer service.,2023-11-01,Electronics,5,17
Excellent value for money.,2024-02-12,Electronics,5,9
Not worth the money. Very disappointed.,2024-01-31,Customer Service,3,20
I am very happy with this purchase.,2024-05-04,Electronics,4,13
Excellent value for money.,2024-03-11,Shipping,1,16
Not worth the money. Very disappointed.,2024-03-24,Automotive,5,0
Terrible customer service.,2024-01-29,Shipping,2,1
The item arrived late and was damaged.,2024-03-23,Shipping,5,7
Terrible customer service.,2023-08-23,Automotive,4,10
I am very happy with this purchase.,2024-03-07,Clothing,4,5
I am very happy with this purchase.,2024-05-13,Clothing,4,9
Not worth the money. Very disappointed.,2023-08-16,Automotive,2,14
I am very happy with this purchase.,2024-02-29,Customer Service,1,18
Not worth the money. Very disappointed.,2023-10-23,Electronics,2,18
Will definitely buy from this seller again.,2023-09-02,Home & Garden,2,7
The item arrived late and was damaged.,2024-06-01,Home & Garden,1,12
Terrible customer service.,2023-10-10,Clothing,4,19
Excellent value for money.,2024-07-01,Automotive,1,10
Not worth the money. Very disappointed.,2024-03-17,Home & Garden,5,20
I am very happy with this purchase.,2023-12-20,Customer Service,3,3
"Great quality, will buy again.",2023-08-24,Home & Garden,4,8
Excellent value for money.,2023-09-08,Clothing,1,17
The item arrived late and was damaged.,2023-12-17,Clothing,2,20
Fantastic! Highly recommend.,2024-03-04,Customer Service,5,11
The worst product I have ever bought.,2023-10-09,Home & Garden,4,6
I am very happy with this purchase.,2024-05-10,Electronics,4,3
Not worth the money. Very disappointed.,2024-07-30,Home & Garden,1,10
This product exceeded my expectations!,2023-10-02,Shipping,1,11
Will definitely buy from this seller again.,2024-08-04,Automotive,1,20
Fantastic! Highly recommend.,2023-10-30,Home & Garden,2,0
"Great quality, will buy again.",2024-01-13,Customer Service,1,20
Terrible customer service.,2024-03-20,Automotive,5,15
The worst product I have ever bought.,2024-05-16,Automotive,4,0
Not worth the money. Very disappointed.,2024-06-08,Shipping,5,18
The item arrived late and was damaged.,2023-10-30,Electronics,5,17
The worst product I have ever bought.,2023-11-20,Electronics,1,10
I am very happy with this purchase.,2024-01-22,Customer Service,3,9
Fantastic! Highly recommend.,2024-02-25,Clothing,4,5
The item arrived late and was damaged.,2024-07-01,Customer Service,4,20
Not worth the money. Very disappointed.,2024-02-23,Shipping,5,5
Terrible customer service.,2024-01-17,Electronics,3,0
The worst product I have ever bought.,2024-05-03,Clothing,3,13
Not worth the money. Very disappointed.,2024-02-29,Shipping,5,3
Terrible customer service.,2023-09-05,Customer Service,1,8
Not worth the money. Very disappointed.,2023-10-24,Home & Garden,5,14
Terrible customer service.,2023-09-15,Customer Service,1,18
I am very happy with this purchase.,2024-05-11,Electronics,3,16
I am very happy with this purchase.,2024-07-23,Automotive,2,11
The worst product I have ever bought.,2024-04-11,Customer Service,1,14
The worst product I have ever bought.,2024-08-03,Electronics,5,3
Excellent value for money.,2024-05-22,Clothing,4,2
This product exceeded my expectations!,2023-11-01,Shipping,1,18
This product exceeded my expectations!,2023-11-27,Customer Service,2,0
Not worth the money. Very disappointed.,2023-09-26,Automotive,2,10
"Great quality, will buy again.",2023-12-29,Electronics,5,20
Excellent value for money.,2024-01-02,Automotive,3,7
I am very happy with this purchase.,2024-01-21,Home & Garden,1,3
Terrible customer service.,2024-01-09,Electronics,1,7
This product exceeded my expectations!,2023-09-06,Home & Garden,1,15
The worst product I have ever bought.,2024-01-12,Customer Service,2,6
Fantastic! Highly recommend.,2024-01-26,Clothing,2,9
The worst product I have ever bought.,2024-05-10,Automotive,2,5
"Great quality, will buy again.",2023-10-14,Home & Garden,3,16
Terrible customer service.,2023-11-04,Automotive,2,19
Terrible customer service.,2024-02-28,Clothing,4,0
Excellent value for money.,2024-03-06,Clothing,3,3
I am very happy with this purchase.,2024-07-17,Home & Garden,4,18
The worst product I have ever bought.,2024-01-13,Home & Garden,5,13
The item arrived late and was damaged.,2024-05-15,Clothing,1,15
The item arrived late and was damaged.,2023-11-26,Shipping,3,14
Excellent value for money.,2023-09-25,Home & Garden,4,2
Excellent value for money.,2024-06-23,Clothing,1,18
Fantastic! Highly recommend.,2024-08-03,Customer Service,4,18
"Great quality, will buy again.",2024-03-16,Electronics,5,3
"Great quality, will buy again.",2024-07-04,Shipping,5,9
Fantastic! Highly recommend.,2023-10-05,Clothing,4,7
"Great quality, will buy again.",2024-05-20,Automotive,2,0
Will definitely buy from this seller again.,2024-07-05,Electronics,4,3
"Great quality, will buy again.",2023-12-12,Clothing,5,7
The item arrived late and was damaged.,2024-05-03,Clothing,2,17
The item arrived late and was damaged.,2024-04-06,Electronics,3,11
This product exceeded my expectations!,2023-09-29,Electronics,4,2
Fantastic! Highly recommend.,2024-01-08,Customer Service,4,7
Excellent value for money.,2023-11-12,Automotive,5,12
Fantastic! Highly recommend.,2023-09-02,Electronics,1,5
Not worth the money. Very disappointed.,2024-07-24,Automotive,1,12
Excellent value for money.,2024-04-20,Electronics,1,5
Terrible customer service.,2023-10-12,Automotive,5,20
This product exceeded my expectations!,2024-08-05,Home & Garden,2,9
Terrible customer service.,2023-12-24,Customer Service,2,11
The worst product I have ever bought.,2023-10-04,Shipping,4,17
This product exceeded my expectations!,2024-06-15,Automotive,4,3
Terrible customer service.,2023-11-09,Clothing,1,17
The item arrived late and was damaged.,2024-05-24,Shipping,1,1
Fantastic! Highly recommend.,2024-05-24,Electronics,2,12
Not worth the money. Very disappointed.,2023-08-26,Customer Service,5,20
Fantastic! Highly recommend.,2023-11-18,Automotive,2,9
I am very happy with this purchase.,2024-04-11,Home & Garden,1,15
I am very happy with this purchase.,2024-07-29,Customer Service,3,1
The worst product I have ever bought.,2024-01-17,Home & Garden,5,11
Excellent value for money.,2024-08-09,Electronics,4,16
Fantastic! Highly recommend.,2023-10-05,Clothing,1,13
"Great quality, will buy again.",2023-09-27,Shipping,2,2
The worst product I have ever bought.,2024-06-18,Home & Garden,4,19
"Great quality, will buy again.",2024-02-16,Customer Service,3,15
This product exceeded my expectations!,2023-11-17,Automotive,2,9
The item arrived late and was damaged.,2024-07-23,Electronics,2,20
Terrible customer service.,2023-10-10,Electronics,2,0
The worst product I have ever bought.,2024-07-26,Automotive,2,9
I am very happy with this purchase.,2024-07-22,Automotive,3,15
Excellent value for money.,2024-04-19,Electronics,5,1
This product exceeded my expectations!,2023-09-04,Shipping,1,18
Fantastic! Highly recommend.,2023-11-18,Automotive,4,14
Fantastic! Highly recommend.,2024-01-29,Automotive,3,11
The worst product I have ever bought.,2023-12-09,Shipping,5,0
"Great quality, will buy again.",2024-01-13,Customer Service,5,7
"Great quality, will buy again.",2024-08-05,Automotive,2,0
Fantastic! Highly recommend.,2024-04-28,Shipping,4,0
This product exceeded my expectations!,2023-10-10,Electronics,3,18
Will definitely buy from this seller again.,2023-09-12,Home & Garden,1,0
I am very happy with this purchase.,2024-03-30,Home & Garden,4,12
Excellent value for money.,2024-03-16,Customer Service,1,11
Fantastic! Highly recommend.,2024-05-29,Home & Garden,3,12
Terrible customer service.,2023-09-14,Shipping,5,19
Not worth the money. Very disappointed.,2023-10-15,Shipping,5,10
Fantastic! Highly recommend.,2023-09-04,Automotive,5,1
Will definitely buy from this seller again.,2024-02-03,Customer Service,1,20
Fantastic! Highly recommend.,2024-04-28,Shipping,2,11
The worst product I have ever bought.,2023-12-05,Shipping,4,3
Will definitely buy from this seller again.,2024-08-07,Automotive,2,0
I am very happy with this purchase.,2023-09-16,Clothing,2,14
Not worth the money. Very disappointed.,2024-06-18,Clothing,5,16
Fantastic! Highly recommend.,2024-04-01,Electronics,3,3
The item arrived late and was damaged.,2023-11-16,Shipping,2,8
Excellent value for money.,2024-03-16,Electronics,5,14
"Great quality, will buy again.",2023-11-01,Automotive,3,8
Fantastic! Highly recommend.,2023-09-01,Automotive,5,2
This product exceeded my expectations!,2023-10-14,Customer Service,1,0
The item arrived late and was damaged.,2024-01-05,Shipping,4,10
"Great quality, will buy again.",2024-08-11,Electronics,5,0
The item arrived late and was damaged.,2023-10-26,Shipping,4,1
Fantastic! Highly recommend.,2024-03-13,Clothing,3,15
The item arrived late and was damaged.,2023-11-26,Customer Service,1,2
The worst product I have ever bought.,2024-06-04,Shipping,4,14
Not worth the money. Very disappointed.,2023-10-18,Electronics,4,13
The worst product I have ever bought.,2024-06-19,Customer Service,3,12
Not worth the money. Very disappointed.,2023-11-04,Shipping,4,19
The worst product I have ever bought.,2024-07-02,Electronics,5,3
Excellent value for money.,2023-11-21,Automotive,4,13
Fantastic! Highly recommend.,2024-06-19,Clothing,4,6
Not worth the money. Very disappointed.,2024-07-01,Clothing,4,18
Excellent value for money.,2024-06-13,Shipping,4,16
Terrible customer service.,2024-05-06,Clothing,5,19
Will definitely buy from this seller again.,2023-10-08,Automotive,3,3
Excellent value for money.,2024-06-24,Home & Garden,4,4
Terrible customer service.,2024-02-15,Customer Service,3,5
Will definitely buy from this seller again.,2024-04-08,Automotive,4,19
The item arrived late and was damaged.,2023-09-13,Electronics,5,14
Will definitely buy from this seller again.,2024-05-01,Electronics,3,13
"Great quality, will buy again.",2024-02-28,Automotive,4,8
Not worth the money. Very disappointed.,2024-01-28,Clothing,4,8
This product exceeded my expectations!,2023-12-10,Clothing,1,12
The worst product I have ever bought.,2023-09-26,Customer Service,3,4
The worst product I have ever bought.,2024-08-07,Home & Garden,1,8
Excellent value for money.,2024-02-03,Clothing,3,5
This product exceeded my expectations!,2024-02-29,Clothing,2,9
The worst product I have ever bought.,2024-03-28,Electronics,5,9
This product exceeded my expectations!,2024-07-15,Home & Garden,5,14
Fantastic! Highly recommend.,2024-04-19,Customer Service,2,11
Terrible customer service.,2024-02-18,Customer Service,1,13
"Great quality, will buy again.",2023-11-05,Automotive,2,14
This product exceeded my expectations!,2023-11-23,Shipping,3,1
The worst product I have ever bought.,2024-02-04,Automotive,5,12
The item arrived late and was damaged.,2024-07-23,Shipping,4,10
Excellent value for money.,2023-12-29,Electronics,5,17
Will definitely buy from this seller again.,2024-01-05,Automotive,5,15
This product exceeded my expectations!,2023-11-29,Clothing,3,19
"Great quality, will buy again.",2024-07-09,Clothing,1,13
The worst product I have ever bought.,2023-11-15,Shipping,3,8
Terrible customer service.,2024-03-13,Clothing,5,4
Not worth the money. Very disappointed.,2024-05-29,Electronics,1,13
Fantastic! Highly recommend.,2024-04-27,Clothing,4,7
Will definitely buy from this seller again.,2024-02-09,Home & Garden,2,8
Fantastic! Highly recommend.,2024-02-25,Customer Service,4,3
"Great quality, will buy again.",2023-12-15,Customer Service,4,15
I am very happy with this purchase.,2023-09-07,Clothing,4,9
I am very happy with this purchase.,2024-05-01,Electronics,1,14
This product exceeded my expectations!,2024-01-02,Clothing,3,16
The worst product I have ever bought.,2024-01-21,Clothing,5,9
Terrible customer service.,2023-08-17,Automotive,4,16
Terrible customer service.,2024-03-07,Shipping,1,16
Not worth the money. Very disappointed.,2024-01-14,Electronics,1,5
"Great quality, will buy again.",2024-05-27,Electronics,1,9
Excellent value for money.,2023-11-16,Home & Garden,2,17
Not worth the money. Very disappointed.,2024-03-26,Customer Service,2,5
I am very happy with this purchase.,2024-02-21,Electronics,4,20
Not worth the money. Very disappointed.,2024-01-05,Customer Service,2,16
"Great quality, will buy again.",2024-02-06,Clothing,3,11
This product exceeded my expectations!,2024-05-17,Customer Service,5,5
Fantastic! Highly recommend.,2024-01-04,Electronics,5,10
Not worth the money. Very disappointed.,2024-03-08,Electronics,2,6
Fantastic! Highly recommend.,2024-03-16,Clothing,1,14
Fantastic! Highly recommend.,2024-03-12,Shipping,1,13
Not worth the money. Very disappointed.,2023-08-26,Home & Garden,2,7
I am very happy with this purchase.,2023-10-16,Customer Service,1,8
I am very happy with this purchase.,2023-12-01,Customer Service,3,17
Fantastic! Highly recommend.,2024-06-19,Clothing,5,7
Terrible customer service.,2024-04-18,Home & Garden,2,16
Will definitely buy from this seller again.,2023-10-24,Automotive,5,13
Excellent value for money.,2023-09-16,Customer Service,1,6
Not worth the money. Very disappointed.,2024-02-17,Home & Garden,1,4
The item arrived late and was damaged.,2024-06-07,Customer Service,2,5
Fantastic! Highly recommend.,2024-06-22,Clothing,2,19
I am very happy with this purchase.,2023-10-30,Home & Garden,5,12
Fantastic! Highly recommend.,2024-02-09,Home & Garden,5,1
"Great quality, will buy again.",2023-11-19,Automotive,1,16
Excellent value for money.,2023-11-24,Home & Garden,4,9
"Great quality, will buy again.",2024-03-29,Automotive,3,5
Will definitely buy from this seller again.,2023-12-04,Home & Garden,2,15
Will definitely buy from this seller again.,2023-10-04,Electronics,2,19
"Great quality, will buy again.",2024-06-14,Automotive,1,8
Fantastic! Highly recommend.,2023-09-20,Automotive,5,6
"Great quality, will buy again.",2024-04-18,Automotive,1,12
The item arrived late and was damaged.,2024-05-19,Clothing,1,7
I am very happy with this purchase.,2023-10-11,Electronics,2,16
"Great quality, will buy again.",2023-12-02,Home & Garden,1,3
"Great quality, will buy again.",2023-09-28,Electronics,1,19
Not worth the money. Very disappointed.,2024-04-25,Automotive,2,7
Terrible customer service.,2024-02-08,Electronics,1,10
Terrible customer service.,2024-07-09,Customer Service,2,18
Terrible customer service.,2024-01-24,Electronics,4,20
Fantastic! Highly recommend.,2023-10-03,Electronics,4,19
Not worth the money. Very disappointed.,2023-08-27,Automotive,1,7
Fantastic! Highly recommend.,2023-10-29,Home & Garden,5,0
The item arrived late and was damaged.,2024-07-16,Clothing,2,19
Terrible customer service.,2023-09-17,Customer Service,1,8
Not worth the money. Very disappointed.,2024-04-26,Customer Service,4,9
Terrible customer service.,2024-02-09,Clothing,5,5
Fantastic! Highly recommend.,2023-10-25,Automotive,2,7
This product exceeded my expectations!,2024-07-11,Customer Service,3,11
This product exceeded my expectations!,2023-12-15,Automotive,3,6
Fantastic! Highly recommend.,2023-08-18,Home & Garden,1,8
The item arrived late and was damaged.,2024-07-20,Customer Service,1,10
This product exceeded my expectations!,2023-12-14,Automotive,3,18
Excellent value for money.,2023-12-27,Clothing,1,3
I am very happy with this purchase.,2024-03-06,Clothing,2,14
Terrible customer service.,2024-03-10,Electronics,4,12
Excellent value for money.,2023-09-20,Customer Service,2,17
Terrible customer service.,2024-01-06,Electronics,4,3
"Great quality, will buy again.",2024-04-14,Electronics,4,7
Not worth the money. Very disappointed.,2023-11-30,Clothing,2,0
I am very happy with this purchase.,2024-08-06,Shipping,1,15
Excellent value for money.,2024-02-08,Customer Service,3,0
Terrible customer service.,2024-01-31,Customer Service,2,13
The worst product I have ever bought.,2024-01-06,Shipping,5,17
"Great quality, will buy again.",2024-05-16,Home & Garden,4,20
I am very happy with this purchase.,2024-07-25,Automotive,2,3
Will definitely buy from this seller again.,2024-05-04,Home & Garden,4,15
Excellent value for money.,2023-09-03,Clothing,4,0
Not worth the money. Very disappointed.,2023-12-18,Automotive,1,15
Fantastic! Highly recommend.,2023-09-05,Electronics,2,10
Fantastic! Highly recommend.,2024-07-24,Automotive,1,11
"Great quality, will buy again.",2023-09-28,Shipping,1,5
Terrible customer service.,2024-03-22,Home & Garden,5,7
The worst product I have ever bought.,2023-12-08,Customer Service,2,20
"Great quality, will buy again.",2024-04-24,Customer Service,5,7
This product exceeded my expectations!,2024-08-03,Home & Garden,1,18
Not worth the money. Very disappointed.,2024-06-02,Clothing,5,3
The item arrived late and was damaged.,2023-10-10,Electronics,2,16
Terrible customer service.,2024-03-18,Automotive,4,5
I am very happy with this purchase.,2024-05-26,Electronics,2,17
The item arrived late and was damaged.,2023-09-02,Automotive,4,15
Fantastic! Highly recommend.,2024-04-22,Electronics,5,17
"Great quality, will buy again.",2023-11-30,Electronics,2,12
Will definitely buy from this seller again.,2024-06-27,Customer Service,1,6
"Great quality, will buy again.",2023-12-22,Home & Garden,2,6
Will definitely buy from this seller again.,2024-05-08,Electronics,2,19
Not worth the money. Very disappointed.,2024-01-07,Home & Garden,1,11
Excellent value for money.,2023-11-16,Clothing,4,13
I am very happy with this purchase.,2023-11-04,Electronics,5,5
The worst product I have ever bought.,2023-12-08,Home & Garden,3,7
Terrible customer service.,2023-09-14,Automotive,5,13
I am very happy with this purchase.,2024-05-24,Customer Service,4,20
"Great quality, will buy again.",2023-12-02,Automotive,3,4
The item arrived late and was damaged.,2024-05-18,Electronics,4,15
Fantastic! Highly recommend.,2023-11-26,Clothing,5,3
"Great quality, will buy again.",2024-03-30,Home & Garden,4,4
Will definitely buy from this seller again.,2023-11-14,Customer Service,1,18
The item arrived late and was damaged.,2023-09-10,Home & Garden,5,6
The worst product I have ever bought.,2024-07-12,Customer Service,5,15
Not worth the money. Very disappointed.,2024-06-30,Electronics,5,10
Will definitely buy from this seller again.,2024-03-07,Home & Garden,4,6
The worst product I have ever bought.,2024-02-18,Clothing,2,2
Will definitely buy from this seller again.,2024-04-07,Shipping,2,20
The worst product I have ever bought.,2024-08-02,Automotive,1,7
The item arrived late and was damaged.,2024-04-21,Customer Service,3,7
I am very happy with this purchase.,2023-10-03,Electronics,3,11
Fantastic! Highly recommend.,2024-02-12,Electronics,3,3
Not worth the money. Very disappointed.,2024-06-10,Shipping,3,14
